job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,8.0,PG04,2.5,0.5,RM_type_A,Permanent,Female,44,Y,3,level_4,1998,16.0,17,7,8,0,5,0,0,55.32333333333333,71.88,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2009,4.0,4,2,4,0,0,0,0,54.82333333333333,62.79,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.5,PG03,1.5,3.83,RM_type_C,Permanent,Female,33,N,0,level_4,2010,4.0,4,1,4,0,1,0,0,67.58666666666666,76.48,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,32,Y,0,level_4,2011,2.0,2,2,2,0,1,0,0,,,,,,
JG04,0.5,PG03,0.5,1.5,RM_type_B,Permanent,Male,31,Y,1,level_4,2012,2.0,2,1,2,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.25,RM_type_A,Permanent,Male,29,Y,0,level_4,2013,1.0,1,2,2,0,0,0,0,,,,,,
JG04,0.75,PG03,0.75,0.25,RM_type_A,Permanent,Male,34,Y,1,level_4,2010,1.0,1,2,2,0,0,0,0,,,,,,
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,29,N,0,level_4,2011,,1,1,1,0,0,0,0,,,,,,
JG04,8.0,PG04,4.0,2.0,RM_type_B,Permanent,Female,41,Y,2,level_4,2003,13.0,13,5,7,0,0,8,0,25.43333333333333,66.3,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,34,Y,2,level_4,2009,6.0,6,3,4,0,1,0,0,77.56666666666669,79.68,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,32,Y,2,level_3,2011,4.0,4,3,2,0,3,0,1,48.70333333333334,56.57,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.92,RM_type_B,Permanent,Male,32,N,0,level_3,2010,4.0,4,3,2,0,0,0,0,52.1,56.31,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.5,RM_type_A,Permanent,Male,30,Y,0,level_4,2012,2.0,2,1,4,0,0,0,0,,,,,,
JG04,1.0,PG03,1.0,0.5,RM_type_A,Permanent,Male,27,N,0,level_4,2014,1.0,1,2,2,0,0,0,0,,,,,,
JG04,2.5,PG03,2.5,2.58,RM_type_A,Permanent,Male,33,Y,3,level_4,2009,6.0,6,3,4,0,2,0,0,69.17333333333333,74.31,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.33,PG03,1.33,2.33,RM_type_B,Permanent,Male,30,N,0,level_4,2012,3.0,3,4,2,0,4,1,0,46.5,69.45,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,32,Y,1,level_4,2012,3.0,3,2,2,0,0,47,0,33.55333333333333,43.48,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,1.5,RM_type_A,Permanent,Male,33,Y,0,level_4,2011,6.0,6,2,5,0,9,3,0,85.96999999999998,98.4,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,33,Y,0,level_4,2010,4.0,4,2,2,0,4,3,0,99.39666666666666,104.55,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,not reached
JG04,1.17,PG03,1.17,2.92,RM_type_B,Permanent,Male,29,Y,0,level_4,2013,3.0,3,1,2,0,4,8,1,72.78333333333333,78.52,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,1.17,PG05,1.17,0.83,RM_type_A,Permanent,Female,38,Y,3,level_4,2004,12.0,13,8,6,0,0,0,0,75.06666666666666,72.33,1.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,2.75,PG03,2.75,0.5,RM_type_C,Permanent,Male,38,Y,1,level_4,2009,6.0,6,4,4,0,7,2,0,88.17,96.08,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.5,PG03,0.5,2.58,RM_type_A,Permanent,Male,31,Y,0,,,4.0,4,2,3,0,3,0,0,29.95333333333333,37.32,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,2.58,RM_type_A,Permanent,Male,35,N,0,,,4.0,4,2,2,0,1,9,0,33.69,48.69,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Female,32,N,0,level_4,2015,2.0,2,1,2,0,0,0,1,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Female,33,Y,2,,,4.0,4,3,2,0,1,4,0,81.95,88.86,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,32,Y,0,level_4,2011,4.0,4,2,3,0,5,0,1,67.74666666666667,66.51,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,3.0,3,2,3,0,8,0,0,61.31666666666666,72.12,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,29,N,0,level_4,2013,2.0,2,1,3,0,0,0,1,,,,,,
JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,30,N,0,level_4,2012,6.0,6,3,3,0,0,6,0,54.91333333333333,65.85,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,3.42,RM_type_A,Permanent,Male,28,Y,1,level_4,2013,4.0,4,3,6,0,1,1,1,105.33333333333331,110.75,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.17,PG03,1.17,2.58,RM_type_A,Permanent,Male,33,Y,1,,,4.0,4,2,3,0,3,0,1,108.62,111.72,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,0.5,PG03,0.5,1.5,RM_type_B,Permanent,Male,30,Y,1,level_4,2012,2.0,2,1,2,0,0,0,0,,,,,,
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Male,29,N,0,level_4,2015,,1,1,1,0,0,0,0,,,,,,
JG04,1.42,PG03,1.42,2.58,RM_type_A,Permanent,Male,32,Y,0,level_4,2012,3.0,3,2,3,0,5,0,0,94.99666666666668,104.6,2.0,Pencapaian 100%-150%,Pencapaian > 1.5,not reached
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,3.0,3,2,3,0,0,1,1,104.55333333333333,108.42,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG03,0.5,PG01,0.5,0.42,RM_type_B,Contract,Male,27,N,0,level_4,2016,,1,2,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,32,N,0,,,4.0,4,2,2,0,0,4,0,68.54666666666667,78.32,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,33,Y,0,,,4.0,4,2,2,0,5,1,0,92.56,103.77,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.25,PG03,1.25,2.58,RM_type_A,Permanent,Male,33,N,0,level_3,2012,3.0,3,2,3,0,0,0,1,45.37000000000001,50.26,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG03,2.75,PG01,2.75,0.5,RM_type_B,Permanent,Male,31,N,0,level_4,2011,3.0,3,2,1,0,0,0,0,96.93333333333334,94.78,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,not reached
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,26,N,0,level_4,2017,,1,1,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,1.75,RM_type_A,Permanent,Female,38,Y,2,level_4,2006,6.0,6,3,4,0,9,4,0,86.96999999999998,90.17,2.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.33,RM_type_A,Permanent,Male,31,Y,1,level_4,2012,3.0,3,2,3,0,4,1,0,88.42333333333332,85.94,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,32,N,0,,,4.0,4,4,4,0,0,3,0,88.21999999999998,88.96,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,2.0,RM_type_A,Permanent,Male,31,Y,0,,,4.0,4,2,2,1,1,14,0,95.65333333333336,91.12,3.0,Tidak diberikan target,Pencapaian > 1.5,not reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Male,29,N,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Male,32,Y,1,level_4,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,6.5,PG04,6.5,2.58,RM_type_A,Permanent,Male,48,Y,2,level_1,\N,25.0,25,8,5,0,0,1,0,72.24333333333334,48.1,1.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG05,1.33,PG05,1.33,0.5,RM_type_A,Permanent,Female,41,Y,2,level_4,2004,15.0,16,12,13,0,8,2,0,93.11333333333334,79.71,2.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG05,1.33,PG05,1.33,0.5,RM_type_C,Permanent,Female,39,Y,3,level_4,2003,15.0,15,6,8,1,4,3,0,117.86333333333334,123.76,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.17,PG03,1.17,2.83,RM_type_B,Permanent,Male,30,Y,0,level_4,2014,3.0,3,1,3,0,2,2,0,49.83000000000001,38.11,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG05,1.33,PG05,1.33,0.5,RM_type_C,Permanent,Female,40,Y,2,level_4,2002,13.0,13,9,7,0,5,1,0,95.4,84.74,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,1.0,PG05,1.0,1.5,RM_type_A,Permanent,Male,41,Y,2,level_4,2003,13.0,13,9,9,0,0,2,1,103.90333333333332,112.35,3.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,3.17,RM_type_B,Permanent,Female,28,Y,1,level_4,2014,3.0,3,1,2,0,5,1,0,83.87333333333333,93.39,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.5,PG01,0.5,0.42,RM_type_B,Contract,Male,28,N,0,level_4,2014,,1,2,1,0,0,0,0,,,,,,
JG04,8.0,PG04,2.5,0.5,RM_type_A,Permanent,Male,41,Y,2,level_4,2004,13.0,14,10,9,1,0,6,1,86.35000000000002,100.72,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,2.58,RM_type_B,Permanent,Female,34,Y,3,level_4,2012,3.0,3,2,3,0,1,1,0,92.13,85.94,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG03,0.5,PG01,0.5,0.42,RM_type_B,Contract,Male,27,N,0,level_4,2015,,1,2,1,0,0,0,0,,,,,,
JG05,2.25,PG06,0.0,2.58,RM_type_A,Permanent,Female,48,Y,3,level_4,1995,22.0,22,13,6,0,6,1,0,41.51,33.08,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,0.5,PG03,0.5,1.5,RM_type_B,Permanent,Male,33,Y,3,level_4,2009,6.0,6,3,4,0,0,0,0,76.22333333333334,54.08,1.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_C,Permanent,Male,36,Y,1,level_4,2006,4.0,4,3,3,0,5,1,0,88.77333333333334,91.19,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,3.17,RM_type_A,Permanent,Male,34,Y,3,level_4,2009,4.0,4,2,4,0,5,0,0,71.37,86.27,1.0,Pencapaian > 1.5,Tidak diberikan target,reached
JG04,1.17,PG03,1.17,2.58,RM_type_B,Permanent,Male,33,N,0,,,4.0,4,3,3,0,6,2,0,96.03333333333336,94.87,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,2.58,RM_type_A,Permanent,Male,35,Y,2,,,4.0,4,2,2,0,0,0,0,77.62666666666667,77.45,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,0.58,RM_type_A,Permanent,Male,32,Y,1,level_4,2013,3.0,3,4,3,2,3,0,0,61.14666666666667,98.64,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,38,Y,0,level_4,2006,6.0,6,5,4,0,7,5,0,110.84,84.94,2.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,2.17,PG03,2.17,0.0,RM_type_A,Permanent,Male,32,N,0,level_4,2012,6.0,6,4,4,0,2,6,0,50.96,38.06,0.0,Tidak diberikan target,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,0.0,RM_type_A,Permanent,Male,28,Y,1,,,4.0,4,4,3,2,9,4,1,84.81666666666669,102.79,1.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,0.0,RM_type_A,Permanent,Male,32,Y,1,level_4,2013,4.0,4,4,4,0,2,3,0,86.99000000000002,91.55,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,0.0,RM_type_B,Permanent,Male,35,Y,2,level_4,2012,3.0,3,5,3,0,0,0,0,66.73,67.59,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.0,RM_type_B,Permanent,Male,32,Y,0,level_4,2012,3.0,3,3,2,0,3,4,1,13.896666666666668,14.37,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.5,PG03,0.5,0.0,RM_type_B,Permanent,Male,29,Y,0,level_4,2013,3.0,3,4,3,0,6,0,1,48.69,37.63,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG03,1.5,PG01,1.5,0.0,RM_type_B,Contract,Female,34,N,0,level_3,2009,,1,2,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.0,RM_type_B,Permanent,Male,29,N,0,level_4,2013,2.0,2,2,2,0,0,0,0,,,,,,
JG03,0.5,PG01,0.5,0.0,RM_type_B,Contract,Male,27,N,0,level_4,2015,,1,3,1,0,0,0,0,,,,,,
JG03,0.08,PG01,0.08,0.0,RM_type_B,Contract,Male,28,N,0,level_4,2014,,1,2,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,1.75,RM_type_A,Permanent,Male,32,Y,1,level_4,2010,5.0,5,3,2,5,10,0,0,61.12,65.21,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_C,Permanent,Female,30,Y,0,,,4.0,4,3,3,0,3,4,1,83.34333333333333,90.28,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,30,N,0,level_4,2013,3.0,3,2,2,0,0,0,0,77.76333333333334,82.05,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.17,PG03,1.17,2.83,RM_type_A,Permanent,Male,31,N,0,level_4,2012,3.0,3,1,2,0,5,1,0,74.92,80.91,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.17,PG03,1.17,2.08,RM_type_B,Permanent,Male,36,Y,0,level_4,2015,2.0,2,1,2,0,1,5,1,20.0,20.0,0.0,,,
JG04,1.58,PG03,1.58,2.42,RM_type_A,Permanent,Male,30,Y,2,level_4,2012,5.0,5,4,4,0,6,0,1,85.33,101.0,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,34,N,0,level_4,2012,3.0,3,3,2,0,0,0,1,65.69333333333334,80.6,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,30,Y,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Female,24,N,0,level_4,2018,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Female,33,N,0,,,4.0,4,3,3,0,8,0,0,92.07,92.53,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,0.33,RM_type_B,Permanent,Male,31,Y,0,level_4,2011,3.0,3,3,3,0,10,0,0,51.4,62.63,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG03,0.17,PG01,0.17,0.08,RM_type_B,Contract,Male,26,N,0,level_4,2019,,1,2,1,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,1.42,RM_type_B,Permanent,Male,33,N,0,level_4,2010,5.0,5,3,4,0,7,1,0,46.96333333333334,58.37,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,33,N,0,,,4.0,4,3,2,0,2,0,0,44.72333333333333,47.51,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.75,PG03,0.75,0.5,RM_type_A,Permanent,Male,31,N,0,level_4,2013,1.0,1,2,2,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,0.08,RM_type_A,Permanent,Male,33,Y,1,level_4,2012,5.0,5,4,3,2,10,0,0,118.97333333333334,120.05,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Female,30,Y,1,level_4,2013,4.0,4,2,2,0,9,0,0,54.16333333333333,64.61,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,30,Y,0,level_4,2013,3.0,3,3,3,0,4,0,0,48.75666666666666,55.39,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,27,N,0,level_4,2017,,1,1,1,0,0,0,0,,,,,,
JG04,1.08,PG03,1.08,1.08,RM_type_A,Permanent,Male,28,Y,0,level_4,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,24,N,0,level_4,2018,,1,2,1,0,0,0,0,,,,,,
JG04,3.0,PG04,0.0,0.5,RM_type_C,Permanent,Female,37,Y,1,level_4,2005,7.0,7,4,6,2,8,0,0,92.89333333333332,94.09,3.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,31,Y,0,level_4,2012,5.0,5,3,4,0,5,0,1,62.97666666666667,63.69,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Female,34,Y,1,level_4,2008,3.0,3,3,3,0,8,0,1,58.05666666666666,68.17,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,29,N,0,level_4,2012,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,0.92,RM_type_A,Permanent,Male,36,Y,1,level_4,2007,6.0,6,5,4,3,9,0,0,62.45000000000001,70.4,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.08,RM_type_A,Permanent,Male,35,Y,1,level_4,2013,4.0,4,3,3,0,7,0,0,71.0,77.62,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG03,1.17,PG01,1.17,0.5,RM_type_B,Contract,Male,29,N,0,level_4,2014,,1,3,1,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,35,Y,0,,,4.0,4,3,2,0,13,0,0,65.35,76.63,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,2.42,RM_type_B,Permanent,Male,33,Y,1,,,4.0,4,2,2,0,6,0,1,61.82333333333333,67.92,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,33,N,0,level_4,2013,4.0,4,2,3,0,5,7,0,51.03,56.29,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.75,PG03,0.75,0.5,RM_type_B,Permanent,Male,29,N,0,level_4,2015,1.0,1,2,1,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,1.42,RM_type_A,Permanent,Male,31,Y,0,level_4,2011,5.0,5,3,3,0,2,0,0,80.78666666666669,81.54,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,2.33,RM_type_B,Permanent,Female,34,N,0,level_4,2009,5.0,5,4,3,0,4,0,1,46.45333333333334,48.69,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_A,Permanent,Male,30,Y,1,,,4.0,4,2,2,0,8,0,0,73.39333333333333,78.8,0.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,31,N,0,level_4,2012,2.0,2,3,2,0,8,0,0,13.68,13.8,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,28,N,0,level_4,2017,,1,1,1,0,0,10,0,,,,,,
JG04,1.17,PG03,1.17,0.92,RM_type_A,Permanent,Male,35,Y,1,level_4,2008,6.0,6,4,4,1,3,0,0,71.62333333333333,73.8,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,2,3,0,5,1,0,64.47666666666667,70.34,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,30,Y,0,level_4,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,2.75,RM_type_A,Permanent,Male,37,Y,1,level_4,2009,5.0,5,3,3,1,16,0,0,87.65666666666667,91.6,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,32,Y,1,level_4,2012,5.0,5,4,4,2,11,0,0,72.24666666666667,90.32,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,30,Y,0,level_4,2013,1.0,1,1,1,0,0,2,0,,,,,,
JG04,3.0,PG04,0.0,0.5,RM_type_A,Permanent,Male,37,Y,1,level_4,2006,7.0,7,7,5,1,4,3,0,63.42666666666667,68.55,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,31,N,0,level_4,2011,,1,1,1,0,0,0,0,,,,,,
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Female,28,Y,0,level_4,2016,1.0,1,1,1,0,0,0,0,,,,,,
JG03,0.17,PG01,0.17,0.08,RM_type_B,Contract,Male,29,N,0,level_4,2013,,1,2,1,0,0,0,0,,,,,,
JG04,8.08,PG04,4.5,3.5,RM_type_C,Permanent,Female,39,Y,3,level_4,2004,12.0,13,7,5,0,0,6,1,72.86333333333333,83.64,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,2.75,PG03,2.75,1.5,RM_type_A,Permanent,Male,36,Y,1,level_4,2009,6.0,6,3,4,0,6,0,0,82.17,93.37,1.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Female,29,Y,1,level_4,2013,3.0,3,2,2,0,5,8,0,53.59333333333333,53.54,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,2.33,RM_type_A,Permanent,Male,31,Y,1,level_4,2012,2.0,2,1,3,0,4,0,0,73.355,83.2,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG05,1.33,PG05,1.33,1.5,RM_type_A,Permanent,Male,49,Y,2,level_4,2015,25.0,25,11,11,0,0,7,0,88.58333333333331,112.68,2.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,2.08,PG03,2.08,3.5,RM_type_C,Permanent,Female,36,Y,2,level_4,2007,6.0,6,2,5,0,3,0,1,54.74,81.72,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,2.42,RM_type_B,Permanent,Male,34,Y,0,level_4,2009,6.0,6,3,3,0,3,3,0,70.94666666666666,79.94,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,3.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2010,5.0,5,2,3,0,4,2,0,59.80666666666667,73.37,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,3.5,RM_type_A,Permanent,Male,32,Y,0,,,4.0,4,2,3,0,3,0,0,67.90333333333332,66.81,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.25,PG03,1.25,2.42,RM_type_A,Permanent,Male,32,Y,1,level_4,2010,4.0,4,2,3,0,3,7,0,50.12333333333334,52.76,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,29,N,0,level_4,2013,,1,2,1,0,0,1,0,,,,,,
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Female,33,Y,2,level_4,2008,6.0,6,3,3,0,11,5,0,96.83666666666666,102.09,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Male,30,N,0,,2012,4.0,4,2,2,0,9,1,0,73.76333333333334,84.55,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.17,PG03,1.17,3.5,RM_type_B,Permanent,Female,32,Y,0,level_4,2011,4.0,4,2,2,0,6,5,0,71.20333333333333,79.81,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.08,PG03,2.08,2.42,RM_type_A,Permanent,Male,31,Y,0,level_4,2011,6.0,6,3,3,0,6,2,0,79.63333333333334,94.39,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,1.17,RM_type_B,Permanent,Female,36,Y,2,,,4.0,4,3,2,0,7,7,1,68.10666666666667,81.03,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Female,30,N,0,level_4,2012,,1,2,1,0,0,0,0,,,,,,
